comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname,clean_content,keyword_hits
661ce7be000000001902e81b,65a4b215000000000f030827,,,,求分享[哇R],1,0,四川,0,1713170366000,2024-04-15T16:39:26,5f2d6f9e0000000001006823,小春夏日,求分享[哇R],0
65a4b50800000000020229f9,65a4b215000000000f030827,,,65a4b4720000000001025ac5,日常哈,0,0,北京,0,1705293064000,2024-01-15T12:31:04,5b0924644eacab6b01353999,小v快卷,日常哈,0
65edee8c000000000d003353,65a4b215000000000f030827,,,65a85a38000000000102df65,机构可能会更简单。渠道的kpi更重，所以工作也比累一点，机构相对来说还是偏向社交吧。,0,0,北京,0,1710091916000,2024-03-11T01:31:56,5b0924644eacab6b01353999,小v快卷,机构可能会更简单。渠道的kpi更重，所以工作也比累一点，机构相对来说还是偏向社交吧。,0
66407501000000000800315d,660be17c000000001a014e07,,,,大佬，收到华夏基金的暑期测评了 想问问有专业题吗还是都是行测,0,4,北京,0,1715500290000,2024-05-12T15:51:30,5cecda6e0000000005006896,许许多年🍟,大佬，收到华夏基金的暑期测评了 想问问有专业题吗还是都是行测,0
660ca74a000000001902b917,660be17c000000001a014e07,,,,好想问本科学会计的不考CPA怎么回答 鼠鼠我也是这样[笑哭R],0,3,江苏,0,1712105290000,2024-04-03T08:48:10,5b719b589fce5500017c5777,米什内尔空间,好想问本科学会计的不考CPA怎么回答 鼠鼠我也是这样[笑哭R],0
660c100e00000000190300e4,660be17c000000001a014e07,,,,加油 支持,0,1,广东,0,1712066574000,2024-04-02T22:02:54,5eafc9560000000001005069,Ding CloudDragon,加油 支持,0
6613bf1d0000000009027905,660be17c000000001a014e07,,,,好家伙，我也想写了[doge],0,1,山东,0,1712570142000,2024-04-08T17:55:42,613397040000000002024f17,一路长虹,好家伙，我也想写了[doge],0
675788cd000000001a019f33,660be17c000000001a014e07,,,,请问友友，这个实习你觉得他们最看重的是什么呀[喝奶茶R],0,0,广东,0,1733789902000,2024-12-10T08:18:22,5f2fe6c2000000000101ea9e,没头脑太高兴,请问友友，这个实习你觉得他们最看重的是什么呀[喝奶茶R],0
660c4128000000001500277e,660be17c000000001a014e07,,,,@J.Hulltyan,0,1,美国,0,1712079145000,2024-04-03T01:32:25,619d1cd30000000010006681,丘山止一十化,@J.Hulltyan,0
6645b22f000000000401bc36,660be17c000000001a014e07,,,66407501000000000800315d,uu请问你做了吗？是专业题吗,0,0,北京,0,1715843631000,2024-05-16T15:13:51,5ab1e7204eacab50e094845b,一只罐头acan,uu请问你做了吗？是专业题吗,0
660cda260000000019033f57,660be17c000000001a014e07,,,660ca74a000000001902b917,我当时是说：暑假被导师抓去调研了；不想干事务所和投行，所以考证性价比对自己比较低，不如干些更有意义的事情（突出没荒废时间有在努力就好）,0,0,北京,0,1712118310000,2024-04-03T12:25:10,5e97e3a30000000001000cbb,鼠鼠玮🐭,我当时是说：暑假被导师抓去调研了；不想干事务所和投行，所以考证性价比对自己比较低，不如干些更有意义的事情（突出没荒废时间有在努力就好）,0
660c2d070000000019031850,660be17c000000001a014e07,,,660c100e00000000190300e4,[飞吻R][飞吻R],0,0,北京,0,1712073992000,2024-04-03T00:06:32,5e97e3a30000000001000cbb,鼠鼠玮🐭,[飞吻R][飞吻R],0
661550740000000009026039,660be17c000000001a014e07,,,6613bf1d0000000009027905,期待大作,0,0,山东,0,1712672885000,2024-04-09T22:28:05,5e97e3a30000000001000cbb,鼠鼠玮🐭,期待大作,0
660c818d0000000005000916,660be17c000000001a014e07,,,660c4128000000001500277e,好好好，码住,0,0,北京,0,1712095629000,2024-04-03T06:07:09,64c5e7ea00000000250368e8,momo,好好好，码住,0
67ebac66000000001f00e92e,67ebaa76000000001c012da9,,,,❗️也要警惕估值低的，不要觉得便宜就买，估值为什么低？可能是有其他原因，看看它以前是不是暴过雷、经常miss业绩、机构认可度低。,16,0,上海,4,1743498342000,2025-04-01T17:05:42,617423580000000002021cf2,不晚在路上,❗️也要警惕估值低的，不要觉得便宜就买，估值为什么低？可能是有其他原因，看看它以前是不是暴过雷、经常miss业绩、机构认可度低。,0
67ee3bb900000000120139eb,67ebaa76000000001c012da9,,,,25岁，金融出身，CFA持证，毕业去了互联网大厂现在出来，现在想回传统金融，能不能指条路呀前辈,11,7,湖南,0,1743666106000,2025-04-03T15:41:46,6080f9860000000001002a70,TT,25岁，金融出身，CFA持证，毕业去了互联网大厂现在出来，现在想回传统金融，能不能指条路呀前辈,0
68213d84000000000900f4b0,67ebaa76000000001c012da9,,,,那白酒按照你这个划分算夕阳还是朝阳行业,3,3,北京,0,1747008901000,2025-05-12T08:15:01,5ccd0eea00000000100003bd,不生气,那白酒按照你这个划分算夕阳还是朝阳行业,0
67ecada2000000001e01538b,67ebaa76000000001c012da9,,,,分享下券商投研工作的日常及感受[偷笑R],4,3,广东,0,1743564195000,2025-04-02T11:23:15,58ce79956a6a6928783706f2,椰子,分享下券商投研工作的日常及感受[偷笑R],0
6805997a000000001f00bcff,67ebaa76000000001c012da9,,,,跨行业0基础 有什么写研报 和分析财务数据 还有做公司估值的教材或视频资料推荐吗[飞吻R][飞吻R][飞吻R],6,2,北京,0,1745197435000,2025-04-21T09:03:55,598d599582ec3907baa035c0,Edda-JuJu🙄,跨行业0基础 有什么写研报 和分析财务数据 还有做公司估值的教材或视频资料推荐吗[飞吻R][飞吻R][飞吻R],0
67ecfeec000000001f0095e1,67ebaa76000000001c012da9,,,,哇塞 新人还蛮需要这种培训的，我一直在想要是有研究员入门培训班就好了[扯脸H],9,1,上海,0,1743585004000,2025-04-02T17:10:04,60bb8b220000000001000102,小红薯60BC401B,哇塞 新人还蛮需要这种培训的，我一直在想要是有研究员入门培训班就好了[扯脸H],0
6890b64d000000002a0099de,67ebaa76000000001c012da9,,,,求一篇非上市公司研报学习一下,1,0,四川,0,1754314318000,2025-08-04T21:31:58,6413fc7e0000000011023713,小红薯69E414C3,求一篇非上市公司研报学习一下,0
67eca3f9000000001f0295b7,67ebaa76000000001c012da9,,,,然后jjjl打开行情软件，买入了一只底部放量的你没覆盖的票,0,1,上海,0,1743561721000,2025-04-02T10:42:01,5b1f7d4411be103f0ade6ce9,momo,然后jjjl打开行情软件，买入了一只底部放量的你没覆盖的票,0
685b94aa0000000006004d09,67ebaa76000000001c012da9,,,,字很好看[微笑R],0,1,安徽,0,1750832298000,2025-06-25T14:18:18,55efdd81f5a263780342ac15,达不西达拉卡拉,字很好看[微笑R],0
67ec0131000000001f003b6f,67ebaa76000000001c012da9,,,,宝藏up！[蓝色心形R],1,1,浙江,0,1743520050000,2025-04-01T23:07:30,5dcfcf04000000000100b8d0,远道亦可思,宝藏up！[蓝色心形R],0
67f38e6800000000120213ba,67ebaa76000000001c012da9,,,67ee3bb900000000120139eb,uu，可以分享一下出来的原因吗？金融老鼠人都想卷实习去互联网大厂[哭惹R],6,0,广西,0,1744014953000,2025-04-07T16:35:53,5e7236fb0000000001008288,卡卡咔咔,uu，可以分享一下出来的原因吗？金融老鼠人都想卷实习去互联网大厂[哭惹R],0
6821610c000000000900d6c6,67ebaa76000000001c012da9,,,68213d84000000000900f4b0,[doge]基金经理都不买白酒,4,0,上海,0,1747017996000,2025-05-12T10:46:36,617423580000000002021cf2,不晚在路上,[doge]基金经理都不买白酒,0
67ecafb6000000001f00cb7a,67ebaa76000000001c012da9,,,67ecada2000000001e01538b,我家的猫叫“进宝”，以后二胎名字预定“招财”[偷笑R],6,0,上海,0,1743564727000,2025-04-02T11:32:07,617423580000000002021cf2,不晚在路上,我家的猫叫“进宝”，以后二胎名字预定“招财”[偷笑R],0
692fc784000000001702fcb0,67ebaa76000000001c012da9,,,6805997a000000001f00bcff,我也想知道[笑哭R],0,0,云南,0,1764738948000,2025-12-03T13:15:48,562447830bf90c5f6e9fcc85,大反派Ivy 🍥,我也想知道[笑哭R],0
67ed06cd00000000200169ad,67ebaa76000000001c012da9,,,67ecfeec000000001f0095e1,主要是遇到了一位非常好的、有耐心的带教老师[偷笑R],5,0,上海,0,1743587021000,2025-04-02T17:43:41,617423580000000002021cf2,不晚在路上,主要是遇到了一位非常好的、有耐心的带教老师[偷笑R],0
67eca9ac000000001f019b17,67ebaa76000000001c012da9,,,67eca3f9000000001f0295b7,[笑哭R][笑哭R],0,0,上海,0,1743563181000,2025-04-02T11:06:21,617423580000000002021cf2,不晚在路上,[笑哭R][笑哭R],0
685b94fa000000000f03c8ba,67ebaa76000000001c012da9,,,685b94aa0000000006004d09,[害羞R]谢谢夸奖,0,0,上海,0,1750832379000,2025-06-25T14:19:39,617423580000000002021cf2,不晚在路上,[害羞R]谢谢夸奖,0
67eca9a2000000001f0198b0,67ebaa76000000001c012da9,,,67ec0131000000001f003b6f,[飞吻R][飞吻R],1,0,上海,0,1743563170000,2025-04-02T11:06:10,617423580000000002021cf2,不晚在路上,[飞吻R][飞吻R],0
67ed47a500000000120089b9,67ebaa76000000001c012da9,,,,果断关注了！记得猛猛更新！爱看！[doge][doge],0,1,上海,0,1743603621000,2025-04-02T22:20:21,64fdc9850000000004027518,Rita酱,果断关注了！记得猛猛更新！爱看！[doge][doge],0
696124ec000000001702fd9c,67ebaa76000000001c012da9,,,,宝藏up主，关注了,0,0,江苏,0,1767974124000,2026-01-09T23:55:24,64f9da9b000000000201360e,August,宝藏up主，关注了,0
694178d4000000003800b758,67ebaa76000000001c012da9,,,,请问最后的财务报表一般做的是报表勾稽，预测未来营收，dcf估值这样的大表是吗[皱眉R],0,0,北京,0,1765898453000,2025-12-16T23:20:53,61bc45910000000021026e01,圆滚滚的球球圆,请问最后的财务报表一般做的是报表勾稽，预测未来营收，dcf估值这样的大表是吗[皱眉R],0
67fe6ce90000000012031e8b,67ebaa76000000001c012da9,,,,谢谢,0,0,福建,0,1744727273000,2025-04-15T22:27:53,5d2acdb100000000160253eb,October,谢谢,0
69738c03000000000f00d8f3,67ebaa76000000001c012da9,,,,不同类型的报告大概写几天,0,0,北京,0,1769180164000,2026-01-23T22:56:04,5b38bdc04eacab26cd56c844,叉烧和菠萝包,不同类型的报告大概写几天,0
681b2cb8000000000b01f5a1,67ebaa76000000001c012da9,,,,公司深度是这样，行业研究报告是怎样的呢,0,0,安徽,0,1746611385000,2025-05-07T17:49:45,646d8ccb000000001001c0ff,cherry,公司深度是这样，行业研究报告是怎样的呢,0
68666ecc0000000020027cda,67ebaa76000000001c012da9,,,,收藏了[笑哭R]正在券商实习 希望能自己完成两篇报告,0,0,上海,0,1751543500000,2025-07-03T19:51:40,5e603f590000000001003dbf,雨霖,收藏了[笑哭R]正在券商实习 希望能自己完成两篇报告,0
67ec2810000000001e0207c5,67ebaa76000000001c012da9,,,,天啊，好感动，居然还有这个,0,0,中国香港,0,1743530001000,2025-04-02T01:53:21,616adc5b000000000201896f,垃圾生产领先型,天啊，好感动，居然还有这个,0
67fcf86b0000000020016a7f,67ebaa76000000001c012da9,,,,这个框子，像是消费行业的,0,0,广东,0,1744631916000,2025-04-14T19:58:36,63a70aaf0000000026006bcf,Eamon,这个框子，像是消费行业的,0
67f24682000000001e016206,67ebaa76000000001c012da9,,,,羡慕啊，公司还有带教老师这机制,0,0,北京,0,1743931011000,2025-04-06T17:16:51,588cede25e87e7767e9b186c,Fire,羡慕啊，公司还有带教老师这机制,0
67ed496b00000000200154af,67ebaa76000000001c012da9,,,67ed47a500000000120089b9,还想看什么[偷笑R],0,0,上海,0,1743604076000,2025-04-02T22:27:56,617423580000000002021cf2,不晚在路上,还想看什么[偷笑R],0
67ffa173000000001e00df2f,67ebaa76000000001c012da9,,,,脑子里已经浮现出看的券商研报了,0,0,江苏,0,1744806259000,2025-04-16T20:24:19,62e4ac0c000000001f0065d3,mumu,脑子里已经浮现出看的券商研报了,0
6919cfce000000003300fa31,67ebaa76000000001c012da9,,,,宝藏帖子[皱眉R],0,0,北京,0,1763299278000,2025-11-16T21:21:18,596a1b7233594a2be47e1b18,水树种植场（戒糖版）,宝藏帖子[皱眉R],0
69b55d200000000018038314,67ebaa76000000001c012da9,,,,学习了！[赞R],0,0,湖北,0,1773493537000,2026-03-14T21:05:37,628a4b110000000015018d85,Bingo的N次方,学习了！[赞R],0
67ebefda000000001f00fcb1,67ebaa76000000001c012da9,,,,感谢大佬分享,0,1,广东,0,1743515610000,2025-04-01T21:53:30,649056e2000000001f005fb2,Gh,感谢大佬分享,0
67ebdbf9000000001f0193d9,67ebaa76000000001c012da9,,,,很卖方,2,2,广东,-2,1743510521000,2025-04-01T20:28:41,5b36fe5711be10427dd10c7b,不只是颗菜,很卖方,0
67ebfb19000000001f00d064,67ebaa76000000001c012da9,,,67ebefda000000001f00fcb1,[飞吻R][飞吻R],0,0,上海,0,1743518489000,2025-04-01T22:41:29,617423580000000002021cf2,不晚在路上,[飞吻R][飞吻R],0
67ebfb0b0000000020011d79,67ebaa76000000001c012da9,,,67ebdbf9000000001f0193d9,[笑哭R]小白最开始写的“八股文”,6,0,上海,0,1743518476000,2025-04-01T22:41:16,617423580000000002021cf2,不晚在路上,[笑哭R]小白最开始写的“八股文”,0
6684f9880000000016025d85,6644ac70000000001e0379a6,,,,上一个半小时欢声笑语，我2个问题5分钟结束[石化R],0,2,上海,0,1719990665000,2024-07-03T15:11:05,643bfdc6000000000e01d1fc,世木葉,上一个半小时欢声笑语，我2个问题5分钟结束[石化R],0
6645b6b00000000008002a37,6644ac70000000001e0379a6,,,,部分券商过了实习考核后终面也是这样的[偷笑R],0,2,上海,0,1715844784000,2024-05-16T15:33:04,631fbdd30000000023024912,ommo,部分券商过了实习考核后终面也是这样的[偷笑R],0
6644ad600000000009000bc8,6644ac70000000001e0379a6,,,,同一场，ph吧[doge],0,2,上海,0,1715776865000,2024-05-15T20:41:05,5d3b3f42000000001002b450,Tom爱睡觉,同一场，ph吧[doge],0
6644b4fa00000000040197ad,6644ac70000000001e0379a6,,,,同场[doge],0,1,上海,0,1715778810000,2024-05-15T21:13:30,62b1b023000000001b02bec0,知识的荒原,同场[doge],0
6654525b000000000f004fa2,6644ac70000000001e0379a6,,,,哈哈哈qdii的外汇额度确实有限,0,0,西藏,0,1716802139000,2024-05-27T17:28:59,5a3b9e61e8ac2b17552e1d4b,BBBRY,哈哈哈qdii的外汇额度确实有限,0
66455c9f000000000d032849,6644ac70000000001e0379a6,,,,同场[doge],1,0,上海,0,1715821727000,2024-05-16T09:08:47,5c6649570000000011014daf,懒哥,同场[doge],0
6684fc23000000002300d4cc,6644ac70000000001e0379a6,,,6684f9880000000016025d85,我也是...而且明显很不耐烦[笑哭R],0,0,上海,0,1719991332000,2024-07-03T15:22:12,5be01d14f7e8b90a2d609cda,煎个鸡蛋,我也是...而且明显很不耐烦[笑哭R],0
66506fdb000000000d032971,6644ac70000000001e0379a6,,,6645b6b00000000008002a37,不会是gx吧,0,0,上海,0,1716547548000,2024-05-24T18:45:48,657eba5e000000003d02b178,Bin.Q,不会是gx吧,0
6644cd1f0000000004019ad5,6644ac70000000001e0379a6,,,6644ad600000000009000bc8,[偷笑R],1,0,上海,0,1715784992000,2024-05-15T22:56:32,5be01d14f7e8b90a2d609cda,煎个鸡蛋,[偷笑R],0
6644cd190000000009001134,6644ac70000000001e0379a6,,,6644b4fa00000000040197ad,[暗中观察R],1,0,上海,0,1715784985000,2024-05-15T22:56:25,5be01d14f7e8b90a2d609cda,煎个鸡蛋,[暗中观察R],0
675788f5000000001a01133b,664f0718000000000500574b,,,,请问可以求一下姐妹的bg嘛 要考很多证么[喝奶茶R],0,2,广东,0,1733789942000,2024-12-10T08:19:02,5f2fe6c2000000000101ea9e,没头脑太高兴,请问可以求一下姐妹的bg嘛 要考很多证么[喝奶茶R],0
66505822000000001202fc57,664f0718000000000500574b,,,,咱们应该是一个岗 请问姐妹有收到二面吗~,0,4,北京,0,1716541474000,2024-05-24T17:04:34,5d04bc3f000000001102d865,鱼果果,咱们应该是一个岗 请问姐妹有收到二面吗~,0
664f0882000000001c00f572,664f0718000000000500574b,,,,求问面的是什么岗呀[皱眉R],0,2,上海,0,1716455555000,2024-05-23T17:12:35,5f68b9290000000001001d3d,想吃甑糕,求问面的是什么岗呀[皱眉R],0
664f64e1000000001c037dc9,664f0718000000000500574b,,,,行业研究吗？[捂脸R],0,1,北京,0,1716479201000,2024-05-23T23:46:41,61f544ea00000000100072fe,_itsaTrista,行业研究吗？[捂脸R],0
664f1343000000000d030568,664f0718000000000500574b,,,,求bg,0,0,北京,0,1716458308000,2024-05-23T17:58:28,63df15960000000026011669,momo（猴猴dad）,求bg,0
67b5a6080000000019003179,664f0718000000000500574b,,,,求问什么岗呀,0,0,北京,0,1739957768000,2025-02-19T17:36:08,5f20033800000000010054e2,Daisy,求问什么岗呀,0
664f0a360000000008000ee0,664f0718000000000500574b,,,,同问 uu面的是什么岗呀,1,0,浙江,0,1716455990000,2024-05-23T17:19:50,5b317f3611be102292fa0020,小恐龙女士,同问 uu面的是什么岗呀,0
6653e926000000001202d554,664f0718000000000500574b,,,,姐妹什么岗位呀~,1,0,天津,0,1716775206000,2024-05-27T10:00:06,63b0382b000000002702beb0,Nilou,姐妹什么岗位呀~,0
67b5a61400000000190053a6,664f0718000000000500574b,,,,求问是什么岗呀,0,0,北京,0,1739957780000,2025-02-19T17:36:20,5f20033800000000010054e2,Daisy,求问是什么岗呀,0
66506c98000000001c035bf7,664f0718000000000500574b,,,,非投研去年都不留人[doge],0,0,上海,0,1716546713000,2024-05-24T18:31:53,5c57021c000000001200eb56,撒把葱花加个蛋,非投研去年都不留人[doge],0
6757d2c8000000001a02715c,664f0718000000000500574b,,,675788f5000000001a01133b,我不造啊我一面就挂 什么证都没考,0,0,北京,0,1733808840000,2024-12-10T13:34:00,5a90f5fe11be1021dce18089,祝杳星ovo,我不造啊我一面就挂 什么证都没考,0
665067be000000001c037b79,664f0718000000000500574b,,,66505822000000001202fc57,昨天下午面的。没收到，不知道是不是挂了,0,0,北京,0,1716545471000,2024-05-24T18:11:11,5f138c7d0000000001007901,whim,昨天下午面的。没收到，不知道是不是挂了,0
664f09c3000000001c00fee0,664f0718000000000500574b,,,664f0882000000001c00f572,私你啦,0,0,北京,3,1716455876000,2024-05-23T17:17:56,5a90f5fe11be1021dce18089,祝杳星ovo,私你啦,0
664fefa5000000001c00ccb4,664f0718000000000500574b,,,664f64e1000000001c037dc9,不是www,0,0,北京,0,1716514726000,2024-05-24T09:38:46,5a90f5fe11be1021dce18089,祝杳星ovo,不是www,0
6653f82c000000000e030208,664f0718000000000500574b,,,,更新 已挂,0,0,北京,0,1716779052000,2024-05-27T11:04:12,5a90f5fe11be1021dce18089,祝杳星ovo,更新 已挂,0
664fe679000000001002bebf,664f0718000000000500574b,,,,求bg[皱眉R],0,0,北京,0,1716512378000,2024-05-24T08:59:38,5e2daf03000000000100873a,🐭,求bg[皱眉R],0
68033c170000000020015fda,664f0718000000000500574b,,,,g,0,0,北京,0,1745042455000,2025-04-19T14:00:55,5951bb7450c4b40502cd75cf,猫咪呀,g,0
664f282b0000000002003895,664f0718000000000500574b,,,,投研里面清北本比例有50％吗？,0,0,北京,-2,1716463660000,2024-05-23T19:27:40,62b716e0000000001b02a18d,稻草人飞飞飞,投研里面清北本比例有50％吗？,0
6a0585130000000028036660,69eeebb1000000003502e2f2,,,,收到offer了吗,1,6,北京,0,1778746643000,2026-05-14T16:17:23,5e33baea00000000010001bc,憨憨小阿豪,收到offer了吗,0
6a09c14e000000002701fb8c,69eeebb1000000003502e2f2,,,,妈呀幸好毕业没删本科同学[笑哭R],0,0,广东,0,1779024207000,2026-05-17T21:23:27,65313743000000002a018c31,momo,妈呀幸好毕业没删本科同学[笑哭R],0
69f204570000000029012a21,69eeebb1000000003502e2f2,,,,请问姐妹，是只需在过往实习中任选2段提供带教联系方式即可么？ 还是简历涉及到的每段实习都需要提供一个导师作为联系人哇[皱眉R][皱眉R],0,3,广东,0,1777468504000,2026-04-29T21:15:04,6950028f000000003702a135,momo,请问姐妹，是只需在过往实习中任选2段提供带教联系方式即可么？ 还是简历涉及到的每段实习都需要提供一个导师作为联系人哇[皱眉R][皱眉R],0
69f06133000000002b025cc6,69eeebb1000000003502e2f2,,,,哈哈在南京挺好，我也不想回北京,0,3,江苏,0,1777361203000,2026-04-28T15:26:43,5de731af0000000001004db0,爱吃玉米,哈哈在南京挺好，我也不想回北京,0
6a00b2ad000000002a0079e3,69eeebb1000000003502e2f2,,,,请问有让邮成绩单嘛,0,1,广东,0,1778430637000,2026-05-11T00:30:37,61ec1e5a0000000021028135,禹道同形,请问有让邮成绩单嘛,0
6a06c3720000000028035659,69eeebb1000000003502e2f2,,,,逆天，现在非体制工作还要对校招生背调[微笑R],1,0,北京,0,1778828146000,2026-05-15T14:55:46,652bb2a8000000002a0358d4,心平气荷(接执金吾offer版),逆天，现在非体制工作还要对校招生背调[微笑R],0
69ef8b44000000002900e8ea,69eeebb1000000003502e2f2,,,,我那年要求提供本科硕士各10个同学，就离谱……,1,1,北京,0,1777306437000,2026-04-28T00:13:57,62fa649c0000000012002be3,小红薯62FAA016,我那年要求提供本科硕士各10个同学，就离谱……,0
69ef804d00000000280381e1,69eeebb1000000003502e2f2,,,,tql，请问几段相关实习,0,1,北京,0,1777303629000,2026-04-27T23:27:09,63f9a369000000001001e2cc,momo,tql，请问几段相关实习,0
69f09b5a000000002902fc1b,69eeebb1000000003502e2f2,,,,我背调还要盖前司公章，离谱吧,0,0,浙江,0,1777376090000,2026-04-28T19:34:50,5e77def40000000001007589,不怕疼先生,我背调还要盖前司公章，离谱吧,0
69f0a580000000002a024004,69eeebb1000000003502e2f2,,,,帮同学做过这种背调[笑哭R],0,0,广东,0,1777378688000,2026-04-28T20:18:08,66bec40c000000001d022531,momo,帮同学做过这种背调[笑哭R],0
6a05856500000000280097dc,69eeebb1000000003502e2f2,,,6a0585130000000028036660,是的,1,0,江苏,0,1778746725000,2026-05-14T16:18:45,6666b9190000000003033410,千屿,是的,0
69f20e6e000000002702328c,69eeebb1000000003502e2f2,,,69f204570000000029012a21,如果三方机构致电你的话，它会指定。如果没给你打电话就是任意，我给他打电话咨询别的问题的时候他直接指定了简历中的2段。,3,0,江苏,0,1777471087000,2026-04-29T21:58:07,6666b9190000000003033410,千屿,如果三方机构致电你的话，它会指定。如果没给你打电话就是任意，我给他打电话咨询别的问题的时候他直接指定了简历中的2段。,0
69f06aba000000002701e4b1,69eeebb1000000003502e2f2,,,69f06133000000002b025cc6,我上学在南京特别想出去试试 围城hhh,0,0,江苏,0,1777363643000,2026-04-28T16:07:23,6666b9190000000003033410,千屿,我上学在南京特别想出去试试 围城hhh,0
6a05853f000000002702b1fb,69eeebb1000000003502e2f2,,,6a00b2ad000000002a0079e3,没有,0,0,江苏,0,1778746687000,2026-05-14T16:18:07,6666b9190000000003033410,千屿,没有,0
69ef8d59000000002701d712,69eeebb1000000003502e2f2,,,69ef8b44000000002900e8ea,硬着头皮给好几年没联系的本科同学发了vx，好尴尬..,1,0,江苏,0,1777306969000,2026-04-28T00:22:49,6666b9190000000003033410,千屿,硬着头皮给好几年没联系的本科同学发了vx，好尴尬..,0
69ef8ce3000000002800b0ce,69eeebb1000000003502e2f2,,,69ef804d00000000280381e1,没在华夏实习过，在华泰实习了6段，完全不相关哈哈哈,5,0,江苏,0,1777306851000,2026-04-28T00:20:51,6666b9190000000003033410,千屿,没在华夏实习过，在华泰实习了6段，完全不相关哈哈哈,0
