comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname,clean_content,keyword_hits
681f5227000000000703732c,68148f48000000002300f796,,,681f516500000000070370fa,滴滴[害羞R],0,0,广东,0,1746883112000,2025-05-10T21:18:32,66d186c4000000000d0255e3,求职青年,滴滴[害羞R],0
6879f79c0000000006005f65,68148f48000000002300f796,,,6879f77c000000000c0161e4,行业研究应知应解,0,0,广东,0,1752823708000,2025-07-18T15:28:28,66d186c4000000000d0255e3,求职青年,行业研究应知应解,0
68628bcb000000000f03d1d7,68148f48000000002300f796,,,68628bb9000000001e01ef9f,滴滴[doge],0,0,广东,0,1751288779000,2025-06-30T21:06:19,66d186c4000000000d0255e3,求职青年,滴滴[doge],0
680c55b7000000001f019900,6737687d000000001b02d1cc,,,,想请教一下友友。华勤的商务专员岗位大概是做什么呀？,0,6,江苏,0,1745638839000,2025-04-26T11:40:39,60edc2af0000000001001b7c,找自己,想请教一下友友。华勤的商务专员岗位大概是做什么呀？,0
67376b33000000001b025315,6737687d000000001b02d1cc,,,,uu有市场化offer嘛？,0,2,浙江,0,1731685172000,2024-11-15T23:39:32,60a91b580000000001007be9,小帅mo,uu有市场化offer嘛？,0
674b3db20000000007007eb8,6737687d000000001b02d1cc,,,,请问友友在网申的时候是把自己的实习都写上了，还是只写与之相关的一段呀？[皱眉R],1,1,四川,0,1732984243000,2024-12-01T00:30:43,615d647000000000020234d4,momo,请问友友在网申的时候是把自己的实习都写上了，还是只写与之相关的一段呀？[皱眉R],0
67e7cda8000000001e03d52b,6737687d000000001b02d1cc,,,,请问这个岗位要提前实习吗,0,1,上海,0,1743244712000,2025-03-29T18:38:32,5fa0fa69000000000100880d,摸鱼🤩,请问这个岗位要提前实习吗,0
68804f27000000001b03fd0a,6737687d000000001b02d1cc,,,,uu 待遇方面如何呀,0,1,上海,0,1753239335000,2025-07-23T10:55:35,6219f9640000000010008e39,（二弟,uu 待遇方面如何呀,0
673a09ac000000001b02232d,6737687d000000001b02d1cc,,,,请问什么bg，uu[抱拳R],0,1,重庆,0,1731856812000,2024-11-17T23:20:12,5c235f1900000000070012be,WYZDQ,请问什么bg，uu[抱拳R],0
681183260000000004017c06,6737687d000000001b02d1cc,,,,请问下这个薪资和工作时间怎么样哇[猪头R],0,1,浙江,0,1745978151000,2025-04-30T09:55:51,5ff7205b0000000001001d05,zercn,请问下这个薪资和工作时间怎么样哇[猪头R],0
679f767f0000000021035ab0,6737687d000000001b02d1cc,,,,有人知道公司好停车吗，停车位怎么办理和收费的,0,0,安徽,0,1738503808000,2025-02-02T21:43:28,644a3c89000000002a00aba6,小红薯644A96D3,有人知道公司好停车吗，停车位怎么办理和收费的,0
674ecbdb000000000803fcbf,6737687d000000001b02d1cc,,,,@Kimcole,1,0,上海,0,1733217244000,2024-12-03T17:14:04,5fd8a468000000000101ec7d,别然,@Kimcole,0
680c57720000000012003f10,6737687d000000001b02d1cc,,,680c55b7000000001f019900,这我不太了解，感觉可能是一些对外商务合作的洽谈？,0,0,上海,0,1745639282000,2025-04-26T11:48:02,60057186000000000101cd13,Leon.,这我不太了解，感觉可能是一些对外商务合作的洽谈？,0
67376bdc000000001b0069f6,6737687d000000001b02d1cc,,,67376b33000000001b025315,没呢，暂时还不想实习蹲坑去哈哈哈,0,0,上海,0,1731685340000,2024-11-15T23:42:20,60057186000000000101cd13,Leon.,没呢，暂时还不想实习蹲坑去哈哈哈,0
674bd9be000000000c0112a6,6737687d000000001b02d1cc,,,674b3db20000000007007eb8,主写相关的，我过去的经历比较多都和这个契合,1,0,上海,0,1733024191000,2024-12-01T11:36:31,60057186000000000101cd13,Leon.,主写相关的，我过去的经历比较多都和这个契合,0
67e7d79b0000000012012d0d,6737687d000000001b02d1cc,,,67e7cda8000000001e03d52b,要,0,0,上海,0,1743247259000,2025-03-29T19:20:59,60057186000000000101cd13,Leon.,要,0
68805364000000001a02ab5c,6737687d000000001b02d1cc,,,68804f27000000001b03fd0a,私,0,0,上海,0,1753240420000,2025-07-23T11:13:40,60057186000000000101cd13,Leon.,私,0
673a0d820000000002005864,6737687d000000001b02d1cc,,,673a09ac000000001b02232d,中末9本，两财一贸硕，有过消费电子类的研究经历,2,0,上海,0,1731857795000,2024-11-17T23:36:35,60057186000000000101cd13,Leon.,中末9本，两财一贸硕，有过消费电子类的研究经历,0
681199020000000012011f5e,6737687d000000001b02d1cc,,,681183260000000004017c06,薪资一般吧，工作时间正常工作制,0,0,上海,0,1745983746000,2025-04-30T11:29:06,60057186000000000101cd13,Leon.,薪资一般吧，工作时间正常工作制,0
683065e9000000000d01724a,68304d6f000000000c038111,,,,为啥看周期的这么少[笑哭R],0,3,上海,0,1748002281000,2025-05-23T20:11:21,6368af6d000000001f01f180,一口一只🐨,为啥看周期的这么少[笑哭R],0
68305380000000001c0335ee,68304d6f000000000c038111,,,,布里斯托够用吗[哭惹R],0,3,上海,0,1747997568000,2025-05-23T18:52:48,60e0157b00000000010099dc,小汤汤圆,布里斯托够用吗[哭惹R],0
684a960a000000001e01eacd,68304d6f000000000c038111,,,,请问英硕那里首字母能旋转互换的那俩是谁呀,0,2,浙江,0,1749718538000,2025-06-12T16:55:38,5e7166be00000000010038d7,留白,请问英硕那里首字母能旋转互换的那俩是谁呀,0
68464140000000001e03113f,68304d6f000000000c038111,,,,周期就是抓住了一波流 难度很高,0,2,广东,0,1749434688000,2025-06-09T10:04:48,5efc9c3a0000000001004188,leikai,周期就是抓住了一波流 难度很高,0
6848bb9d000000000b01ca41,68304d6f000000000c038111,,,,对学生的本科学校档次有什么要求吗,0,1,江苏,0,1749597085000,2025-06-11T07:11:25,5824578582ec391c18a92938,Jace,对学生的本科学校档次有什么要求吗,0
68312d92000000001c016749,68304d6f000000000c038111,,,,一进公司就看周期了怎么办 。。 没得选，怕再换行业别的老师不敢收，现在的老师有想法,0,1,上海,0,1748053395000,2025-05-24T10:23:15,668ff42f0000000003033dfe,丝黛妃,一进公司就看周期了怎么办 。。 没得选，怕再换行业别的老师不敢收，现在的老师有想法,0
683066ae000000001c01611d,68304d6f000000000c038111,,,683065e9000000000d01724a,因为我们是大家眼里的屌丝行业[害羞R],0,0,上海,0,1748002478000,2025-05-23T20:14:38,63ca60d90000000026005d1f,AAA氮磷钾硫复肥批发-批总,因为我们是大家眼里的屌丝行业[害羞R],0
68305472000000001c02a2a4,68304d6f000000000c038111,,,68305380000000001c0335ee,最近几年没见到，不知道是样本太少还是被刷了,0,0,上海,0,1747997811000,2025-05-23T18:56:51,63ca60d90000000026005d1f,AAA氮磷钾硫复肥批发-批总,最近几年没见到，不知道是样本太少还是被刷了,0
684a9677000000002003079f,68304d6f000000000c038111,,,684a960a000000001e01eacd,[嘻嘻R][嘻嘻R]不能多说，自己领悟，应该很好猜,0,0,上海,0,1749718648000,2025-06-12T16:57:28,63ca60d90000000026005d1f,AAA氮磷钾硫复肥批发-批总,[嘻嘻R][嘻嘻R]不能多说，自己领悟，应该很好猜,0
68464198000000001c034a63,68304d6f000000000c038111,,,68464140000000001e03113f,年轻人都喜欢当下热点,0,0,上海,0,1749434777000,2025-06-09T10:06:17,63ca60d90000000026005d1f,AAA氮磷钾硫复肥批发-批总,年轻人都喜欢当下热点,0
6848cc4b000000001c02e0ac,68304d6f000000000c038111,,,6848bb9d000000000b01ca41,有一定的要求,0,0,上海,0,1749601356000,2025-06-11T08:22:36,63ca60d90000000026005d1f,AAA氮磷钾硫复肥批发-批总,有一定的要求,0
68316079000000001c030c72,68304d6f000000000c038111,,,68312d92000000001c016749,可以内部转行业吧,0,0,上海,0,1748066426000,2025-05-24T14:00:26,63ca60d90000000026005d1f,AAA氮磷钾硫复肥批发-批总,可以内部转行业吧,0
67ebac66000000001f00e92e,67ebaa76000000001c012da9,,,,❗️也要警惕估值低的，不要觉得便宜就买，估值为什么低？可能是有其他原因，看看它以前是不是暴过雷、经常miss业绩、机构认可度低。,16,0,上海,4,1743498342000,2025-04-01T17:05:42,617423580000000002021cf2,不晚在路上,❗️也要警惕估值低的，不要觉得便宜就买，估值为什么低？可能是有其他原因，看看它以前是不是暴过雷、经常miss业绩、机构认可度低。,0
67ee3bb900000000120139eb,67ebaa76000000001c012da9,,,,25岁，金融出身，CFA持证，毕业去了互联网大厂现在出来，现在想回传统金融，能不能指条路呀前辈,11,7,湖南,0,1743666106000,2025-04-03T15:41:46,6080f9860000000001002a70,TT,25岁，金融出身，CFA持证，毕业去了互联网大厂现在出来，现在想回传统金融，能不能指条路呀前辈,0
68213d84000000000900f4b0,67ebaa76000000001c012da9,,,,那白酒按照你这个划分算夕阳还是朝阳行业,3,3,北京,0,1747008901000,2025-05-12T08:15:01,5ccd0eea00000000100003bd,不生气,那白酒按照你这个划分算夕阳还是朝阳行业,0
67ecada2000000001e01538b,67ebaa76000000001c012da9,,,,分享下券商投研工作的日常及感受[偷笑R],4,3,广东,0,1743564195000,2025-04-02T11:23:15,58ce79956a6a6928783706f2,椰子,分享下券商投研工作的日常及感受[偷笑R],0
6805997a000000001f00bcff,67ebaa76000000001c012da9,,,,跨行业0基础 有什么写研报 和分析财务数据 还有做公司估值的教材或视频资料推荐吗[飞吻R][飞吻R][飞吻R],6,2,北京,0,1745197435000,2025-04-21T09:03:55,598d599582ec3907baa035c0,Edda-JuJu🙄,跨行业0基础 有什么写研报 和分析财务数据 还有做公司估值的教材或视频资料推荐吗[飞吻R][飞吻R][飞吻R],0
67ecfeec000000001f0095e1,67ebaa76000000001c012da9,,,,哇塞 新人还蛮需要这种培训的，我一直在想要是有研究员入门培训班就好了[扯脸H],9,1,上海,0,1743585004000,2025-04-02T17:10:04,60bb8b220000000001000102,小红薯60BC401B,哇塞 新人还蛮需要这种培训的，我一直在想要是有研究员入门培训班就好了[扯脸H],0
685b94aa0000000006004d09,67ebaa76000000001c012da9,,,,字很好看[微笑R],0,1,安徽,0,1750832298000,2025-06-25T14:18:18,55efdd81f5a263780342ac15,达不西达拉卡拉,字很好看[微笑R],0
6890b64d000000002a0099de,67ebaa76000000001c012da9,,,,求一篇非上市公司研报学习一下,1,0,四川,0,1754314318000,2025-08-04T21:31:58,6413fc7e0000000011023713,小红薯69E414C3,求一篇非上市公司研报学习一下,0
67ed47a500000000120089b9,67ebaa76000000001c012da9,,,,果断关注了！记得猛猛更新！爱看！[doge][doge],0,1,上海,0,1743603621000,2025-04-02T22:20:21,64fdc9850000000004027518,Rita酱,果断关注了！记得猛猛更新！爱看！[doge][doge],0
67ebefda000000001f00fcb1,67ebaa76000000001c012da9,,,,感谢大佬分享,0,1,广东,0,1743515610000,2025-04-01T21:53:30,649056e2000000001f005fb2,Gh,感谢大佬分享,0
67f38e6800000000120213ba,67ebaa76000000001c012da9,,,67ee3bb900000000120139eb,uu，可以分享一下出来的原因吗？金融老鼠人都想卷实习去互联网大厂[哭惹R],6,0,广西,0,1744014953000,2025-04-07T16:35:53,5e7236fb0000000001008288,卡卡咔咔,uu，可以分享一下出来的原因吗？金融老鼠人都想卷实习去互联网大厂[哭惹R],0
6821610c000000000900d6c6,67ebaa76000000001c012da9,,,68213d84000000000900f4b0,[doge]基金经理都不买白酒,4,0,上海,0,1747017996000,2025-05-12T10:46:36,617423580000000002021cf2,不晚在路上,[doge]基金经理都不买白酒,0
67ecafb6000000001f00cb7a,67ebaa76000000001c012da9,,,67ecada2000000001e01538b,我家的猫叫“进宝”，以后二胎名字预定“招财”[偷笑R],6,0,上海,0,1743564727000,2025-04-02T11:32:07,617423580000000002021cf2,不晚在路上,我家的猫叫“进宝”，以后二胎名字预定“招财”[偷笑R],0
692fc784000000001702fcb0,67ebaa76000000001c012da9,,,6805997a000000001f00bcff,我也想知道[笑哭R],0,0,云南,0,1764738948000,2025-12-03T13:15:48,562447830bf90c5f6e9fcc85,大反派Ivy 🍥,我也想知道[笑哭R],0
67ed06cd00000000200169ad,67ebaa76000000001c012da9,,,67ecfeec000000001f0095e1,主要是遇到了一位非常好的、有耐心的带教老师[偷笑R],5,0,上海,0,1743587021000,2025-04-02T17:43:41,617423580000000002021cf2,不晚在路上,主要是遇到了一位非常好的、有耐心的带教老师[偷笑R],0
685b94fa000000000f03c8ba,67ebaa76000000001c012da9,,,685b94aa0000000006004d09,[害羞R]谢谢夸奖,0,0,上海,0,1750832379000,2025-06-25T14:19:39,617423580000000002021cf2,不晚在路上,[害羞R]谢谢夸奖,0
67ed496b00000000200154af,67ebaa76000000001c012da9,,,67ed47a500000000120089b9,还想看什么[偷笑R],0,0,上海,0,1743604076000,2025-04-02T22:27:56,617423580000000002021cf2,不晚在路上,还想看什么[偷笑R],0
67ebfb19000000001f00d064,67ebaa76000000001c012da9,,,67ebefda000000001f00fcb1,[飞吻R][飞吻R],0,0,上海,0,1743518489000,2025-04-01T22:41:29,617423580000000002021cf2,不晚在路上,[飞吻R][飞吻R],0
67ec0131000000001f003b6f,67ebaa76000000001c012da9,,,,宝藏up！[蓝色心形R],1,1,浙江,0,1743520050000,2025-04-01T23:07:30,5dcfcf04000000000100b8d0,远道亦可思,宝藏up！[蓝色心形R],0
